Sun Apr 22 18:38:15 2018    simple_plot_profile_3.prof

         256094 function calls (251833 primitive calls) in 64.321 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/colors.py:1188(PowerNorm)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/mathtext.py:1433(Char)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/pyparsing.py:3501(MatchFirst)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/httplib.py:1199(HTTPSConnection)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/multiprocessing/util.py:172(Finalize)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/transforms.py:2302(BlendedAffine2D)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/csv.py:166(Sniffer)
        2    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/lib/python2.7/sre_parse.py:85(checkgroup)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/random.py:800(SystemRandom)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/ticker.py:1411(Locator)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/weakref.py:284(remove)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/integrate/_ivp/bdf.py:72(BDF)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/widgets.py:260(Slider)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/urllib.py:854(ftpwrapper)
        2    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/collections.py:343(set_pickradius)
        1    0.000    0.000    0.000    0.000 {binascii.hexlify}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/Queue.py:197(_init)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/urllib2.py:932(AbstractDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/backend_bases.py:1577(MouseEvent)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/numpy/lib/_datasource.py:619(Repository)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/lib-tk/Tkinter.py:2427(Checkbutton)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/mathtext.py:146(MathtextBackendAgg)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/legend.py:56(DraggableLegend)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/rfc822.py:496(AddrlistClass)
        2    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/legend.py:736(_get_loc)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/contour.py:1376(QuadContourSet)
        2    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/numpy/ma/core.py:880(__init__)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/ticker.py:213(_DummyAxis)
        1    0.000    0.000    0.000    0.000 /home/pablo/Santiago/otros/dq-python/quad-diff/quaddiff/analyzer/analyzer.py:9(Analyzer)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/subprocess32.py:418(CalledProcessError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/difflib.py:764(Differ)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/numpy/lib/_version.py:18(NumpyVersion)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/six.py:164(_SixMetaPathImporter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/lib-tk/Tkinter.py:2107(Button)
        2    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/numpy/ma/core.py:6258(__has_singleton)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/lib-tk/Tkinter.py:2846(Scrollbar)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/lib-tk/Tkinter.py:1868(Pack)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/patches.py:3196(_Base)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/dateutil/tz/tz.py:1406(GettzFunc)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/multiprocessing/pool.py:526(ApplyResult)
        1    0.000    0.000    0.000    0.000 /home/pablo/Santiago/otros/dq-python/quad-diff/quaddiff/utils.py:5(Inf)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/image.py:1026(PcolorImage)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/__init__.py:995(Manager)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/version.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/urllib2.py:533(HTTPRedirectHandler)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/dates.py:1385(YearLocator)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/lib-tk/Tkinter.py:3322(PhotoImage)
        2    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/numpy/lib/index_tricks.py:658(__init__)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/dviread.py:788(PsfontsMap)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/cbook/__init__.py:257(CallbackRegistry)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/dviread.py:953(Encoding)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/transforms.py:2611(BboxTransform)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/backend_bases.py:3218(ToolContainerBase)
        2    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/axis.py:667(__init__)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/backend_bases.py:1476(LocationEvent)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/optimize/nonlin.py:909(BroydenFirst)
        4    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/dateutil/rrule.py:80(_invalidates_cache)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/multiprocessing/synchronize.py:299(Event)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/streamplot.py:243(DomainMap)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/backends/_backend_tk.py:56(TimerTk)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/numpy/core/records.py:304(recarray)
        2    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/numpy/core/arrayprint.py:406(_recursive_guard)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/distutils/log.py:14(Log)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/pyparsing.py:4119(Forward)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/dates.py:1781(DateConverter)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/colors.py:1071(SymLogNorm)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/image.py:1219(BboxImage)
        1    0.000    0.000    0.000    0.000 {built-in method globalsetvar}
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/sparse/linalg/matfuncs.py:219(ProductOperator)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/numpy/ma/core.py:6420(_extrema_operation)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/random.py:650(WichmannHill)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/pprint.py:84(PrettyPrinter)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/calendar.py:71(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/multiprocessing/dummy/__init__.py:88(Condition)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/mathtext.py:1823(Glue)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/dateutil/tz/tz.py:1185(tzical)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/scale.py:455(LogitTransform)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/optimize/nonlin.py:1046(Anderson)
        3    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/transforms.py:1804(transform_non_affine)
        2    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/backend_bases.py:1019(set_antialiased)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/csv.py:57(excel)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/getopt.py:38(GetoptError)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/tri/tricontour.py:12(TriContourSet)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/urllib2.py:1226(HTTPCookieProcessor)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/distutils/errors.py:59(DistutilsInternalError)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/category.py:35(StrCategoryConverter)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/artist.py:920(get_zorder)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/animation.py:1510(ArtistAnimation)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/projections/polar.py:234(ThetaLocator)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/integrate/_ivp/base.py:218(DenseOutput)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/font_manager.py:997(TempCache)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/_lib/decorator.py:51(getfullargspec)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/optimize/nonlin.py:1269(ExcitingMixing)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/optimize/optimize.py:53(MemoizeJac)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/pyparsing.py:2584(Word)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/urllib2.py:1420(CacheFTPHandler)
        1    0.000    0.000    0.000    0.000 {binascii.a2b_hex}
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/numpy/core/machar.py:17(MachAr)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/projections/__init__.py:10(ProjectionRegistry)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/numpy/ma/core.py:2380(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/socket.py:167(_closedsocket)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/transforms.py:2659(BboxTransformTo)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/sparse/linalg/interface.py:618(_AdjointMatrixOperator)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/colors.py:63(_ColorMapping)
        1    0.000    0.000    0.000    0.000 {math.sqrt}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/httplib.py:251(HTTPMessage)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/mathtext.py:1393(Box)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/projections/geo.py:303(InvertedAitoffTransform)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/offsetbox.py:869(AuxTransformBox)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/__init__.py:881(FileHandler)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/blocking_input.py:296(BlockingContourLabeler)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/collections.py:1119(StarPolygonCollection)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/scale.py:368(SymmetricalLogScale)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/_lib/_threadsafety.py:15(ReentrancyLock)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/sparse/linalg/interface.py:520(_ProductLinearOperator)
        2    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/lib/python2.7/sre_parse.py:213(isdigit)
        1    0.000    0.000    0.000    0.000 /home/pablo/Santiago/otros/dq-python/quad-diff/quaddiff/core/monodromy.py:7(Monodromy)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/__init__.py:319(set_level)
        2    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/rcsetup.py:53(ValidateInStrings)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/transforms.py:2723(BboxTransformFrom)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/backends/_backend_tk.py:575(AxisMenu)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/legend_handler.py:340(HandlerRegularPolyCollection)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/pyparsing.py:2361(NoMatch)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/sparse/linalg/interface.py:546(_ScaledLinearOperator)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/widgets.py:1334(MultiCursor)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/widgets.py:1683(SpanSelector)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/ticker.py:1151(LogitFormatter)
